0 6 12
291 14 6
291 10 4
291 1 0
291 8 15
291 0 13
291 11 8
291 3 11
291 12 7
292 1 1
292 6 9
292 11 14
292 14 6
292 3 4
292 10 2
292 13 11
292 12 12
292 0 5
292 2 0
292 7 13
292 8 8
292 15 3
292 5 7
292 4 15
292 9 10
293 3 4
293 7 10
293 9 12
293 6 13
293 13 0
293 4 15
293 14 1
293 8 5
293 2 7
293 10 3
293 5 6
293 1 9
293 0 8
293 11 11
293 12 2
293 15 14
294 1 9
294 7 10
294 11 12
294 13 4
294 6 14
294 0 5
294 5 13
294 10 0
294 2 7
294 14 15
294 8 8
294 15 2
294 12 11
294 9 3
294 3 6
294 4 1
295 2 1
295 3 5
295 1 0
295 6 6
295 4 13
295 10 8
295 8 10
295 11 2
295 5 12
295 15 15
295 7 9
295 13 7
295 9 3
295 12 4
295 0 11
295 14 14
296 15 9
296 0 3
296 2 0
296 4 1
296 11 13
296 1 6
296 5 12
296 10 7
296 9 15
296 6 11
296 13 5
296 7 10
296 8 4
296 12 14
296 14 8
296 3 2
297 2 6
297 6 15
297 1 8
297 0 5
297 15 14
297 13 7
297 3 2
297 9 4
297 8 1
297 10 12
297 12 9
297 5 3
297 11 13
297 14 11
297 4 10
297 7 0
298 7 0
298 15 14
298 11 11
298 12 5
298 5 10
298 2 13
298 9 6
298 13 8
298 8 7
298 1 4
298 6 15
298 3 12
298 10 3
298 14 9
298 4 2
298 0 1
299 3 12
299 15 5
299 8 11
299 11 9
299 6 13
299 12 7
299 7 4
299 9 8
299 2 0
299 10 3
299 0 10
299 14 14
299 5 6
299 1 15
299 4 2
299 13 1
300 8 9
300 6 7
300 15 10
300 11 13
300 14 14
300 12 1
300 7 3
300 3 15
300 10 12
300 9 8
300 5 5
300 0 11
300 13 0
300 4 6
300 2 4
300 1 2
301 5 14
301 0 4
301 10 1
301 7 12
301 1 10
301 8 9
301 2 2
301 4 5
301 3 13
301 13 0
301 12 8
301 14 6
301 15 15
301 9 3
301 11 7
301 6 11
302 10 10
302 13 12
302 0 2
302 3 7
302 4 15
302 14 11
302 8 5
302 15 6
302 7 1
302 6 9
302 12 0
302 2 8
302 9 13
302 11 3
302 5 14
302 1 4
303 7 5
303 11 4
303 12 6
303 2 0
303 14 7
303 15 14
303 9 1
303 6 3
303 8 10
303 5 15
303 0 8
303 10 12
303 3 11
303 13 9
303 4 2
303 1 13
304 6 13
304 4 10
304 12 15
304 10 2
304 2 14
304 0 3
304 15 5
304 5 8
304 7 4
304 8 0
304 3 9
304 1 6
304 13 7
304 14 12
304 9 1
304 11 11
305 7 7
305 2 6
305 1 10
305 9 2
305 13 4
305 10 11
305 14 5
305 3 12
305 0 14
305 5 15
305 15 9
305 11 0
305 8 3
305 12 13
305 4 1
305 6 8
306 15 12
306 10 14
306 11 13
306 9 7
306 8 3
306 12 6
306 0 2
306 6 10
306 14 1
306 4 0
306 2 8
306 3 4
306 1 15
306 7 11
306 5 9
306 13 5
307 9 4
307 12 12
307 8 0
307 7 1
307 6 14
307 5 3
307 14 8
307 10 15
307 3 2
307 2 7
307 1 13
307 0 9
307 13 6
307 15 11
307 11 10
307 4 5
308 0 14
308 13 1
308 3 5
308 15 10
308 9 7
308 8 2
308 4 11
308 10 3
308 1 4
308 7 0
308 12 9
308 14 15
308 6 6
308 2 8
308 11 12
308 5 13
309 5 13
309 4 10
309 9 2
309 11 1
309 0 3
309 10 4
309 15 0
309 6 15
309 14 14
309 3 6
309 2 8
309 8 11
309 13 12
309 7 7
309 1 9
309 12 5
310 11 0
310 6 7
310 7 1
310 3 11
310 10 5
310 15 14
310 5 2
310 13 10
310 2 9
310 0 6
310 9 4
310 1 12
310 14 15
310 8 3
310 12 13
310 4 8
311 6 10
311 7 14
311 11 0
311 9 15
311 4 9
311 2 13
311 15 12
311 12 3
311 10 6
311 8 1
311 1 2
311 0 7
311 5 8
311 3 5
311 14 4
311 13 11
312 7 14
312 0 15
312 15 9
312 12 10
312 3 8
312 1 2
312 9 11
312 14 4
312 13 0
312 10 6
312 2 3
312 5 7
312 8 1
312 6 12
312 4 5
312 11 13
313 15 3
313 4 14
313 11 12
313 14 10
313 6 2
313 1 9
313 13 5
313 5 1
313 2 11
313 9 7
313 10 15
313 3 6
313 8 4
313 0 8
313 12 13
313 7 0
314 2 3
314 14 12
314 11 1
314 8 4
314 15 11
314 4 14
314 0 0
314 7 9
314 5 13
314 12 7
314 13 5
314 6 2
314 9 10
314 1 15
314 3 8
314 10 6
315 6 2
315 5 3
315 1 4
315 11 9
315 4 0
315 3 12
315 8 10
315 14 11
315 10 8
315 2 15
315 0 14
315 13 6
315 9 5
315 12 1
315 7 13
315 15 7
316 5 5
316 4 0
316 13 7
316 10 14
316 6 15
316 0 1
316 1 8
316 14 12
316 3 6
316 12 11
316 9 13
316 15 2
316 11 4
316 8 10
316 7 9
316 2 3
317 13 6
317 10 2
317 3 10
317 0 8
317 15 0
317 11 9
317 14 5
317 2 1
317 9 14
317 12 13
317 7 4
317 4 7
317 1 11
317 6 3
317 5 12
317 8 15
318 10 3
318 0 4
318 9 2
318 14 15
318 13 8
318 15 12
318 12 10
318 11 6
318 2 1
318 1 9
318 5 13
318 4 11
318 3 14
318 6 7
318 8 5
318 7 0
319 14 9
319 5 3
319 4 12
319 10 11
319 13 15
319 8 10
319 7 1
319 9 0
319 3 14
319 6 7
319 2 5
319 0 4
319 11 6
319 1 8
319 12 2
319 15 13
320 2 9
320 1 10
320 13 3
320 10 5
320 5 1
320 3 4
320 8 0
320 15 6
320 9 11
320 0 2
320 6 14
320 12 7
320 4 12
320 11 8
320 7 15
320 14 13
321 13 3
321 15 1
321 6 4
321 2 8
321 11 14
321 3 5
321 4 2
321 8 11
321 9 15
321 10 6
321 0 12
321 1 10
321 12 13
321 5 7
321 14 0
321 7 9
322 13 3
322 5 14
322 14 12
322 2 8
322 11 0
322 1 2
322 3 4
322 12 10
322 0 1
322 9 11
322 4 15
322 7 9
322 10 5
322 6 7
322 15 13
322 8 6
323 8 6
323 2 0
323 5 12
323 4 11
323 7 4
323 13 8
323 3 15
323 9 2
323 11 5
323 6 10
323 0 14
323 10 13
323 15 9
323 12 3
323 14 1
323 1 7
324 3 15
324 9 8
324 0 9
324 4 14
324 14 12
324 1 7
324 7 13
324 10 11
324 6 3
324 15 6
324 5 5
324 11 1
324 12 0
324 8 2
324 2 10
324 13 4
325 2 2
325 14 14
325 15 4
325 13 8
325 1 9
325 3 10
325 10 11
325 9 3
325 12 13
325 6 15
325 8 12
325 5 6
325 0 5
325 4 0
325 11 7
325 7 1
326 12 5
326 13 9
326 2 7
326 14 0
326 4 10
326 0 8
326 11 14
326 10 6
326 5 2
326 9 1
326 3 12
326 1 11
326 6 3
326 15 13
326 8 15
326 7 4
327 11 10
327 1 4
327 8 9
327 2 2
327 0 6
327 3 0
327 15 11
327 10 15
327 4 14
327 12 13
327 7 5
327 9 7
327 14 12
327 13 3
327 6 1
327 5 8
328 7 0
328 6 5
328 2 7
328 4 8
328 3 6
328 9 9
328 0 15
328 10 2
328 13 3
328 11 10
328 8 13
328 14 1
328 15 12
328 12 14
328 5 4
328 1 11
329 13 5
329 9 13
329 5 10
329 14 4
329 0 6
329 3 0
329 6 2
329 4 3
329 1 7
329 10 9
329 11 8
329 7 12
329 8 11
329 12 15
329 15 1
329 2 14
330 1 5
330 5 2
330 4 10
330 11 1
330 2 11
330 12 6
330 14 4
330 8 13
330 15 14
330 13 3
330 0 12
330 7 7
330 9 0
330 10 15
330 3 9
330 6 8
331 14 8
331 6 4
331 9 7
331 3 15
331 2 1
331 8 14
331 15 5
331 13 3
331 1 9
331 4 13
331 11 10
331 12 6
331 5 12
331 10 2
331 0 0
331 7 11
332 9 10
332 8 8
332 1 13
332 13 12
332 5 14
332 0 9
332 11 1
332 12 6
332 3 3
332 15 7
332 6 4
332 4 2
332 2 15
332 10 0
332 7 5
332 14 11
333 8 12
333 12 15
333 9 6
333 4 13
333 11 8
333 10 14
333 6 1
333 0 5
333 3 0
333 7 7
333 13 3
333 1 11
333 14 9
333 5 10
333 15 4
333 2 2
334 12 11
334 0 0
334 10 1
334 5 10
334 11 5
334 2 15
334 8 9
334 3 13
334 9 8
334 1 3
334 7 6
334 4 14
334 6 2
334 13 4
334 14 7
334 15 12
335 7 6
335 14 2
335 12 7
335 11 3
335 13 9
335 1 8
335 4 13
335 10 15
335 3 12
335 0 4
335 5 5
335 2 11
335 9 1
335 15 0
335 8 14
335 6 10
336 5 7
336 13 12
336 1 14
336 14 3
336 11 11
336 4 13
336 7 0
336 2 4
336 12 9
336 8 8
336 6 10
336 10 15
336 9 6
336 3 1
336 15 2
336 0 5
337 15 5
337 10 9
337 4 8
337 14 3
337 12 7
337 1 0
337 6 13
337 9 10
337 2 11
337 7 2
337 0 4
337 13 15
337 11 1
337 8 6
337 5 14
337 3 12
338 5 4
338 14 3
338 3 7
338 13 0
338 6 11
338 7 12
338 11 6
338 8 14
338 1 2
338 4 15
338 9 13
338 10 8
338 12 9
338 0 10
338 2 5
338 15 1
339 7 4
339 12 8
339 6 13
339 0 2
339 1 7
339 10 11
339 8 10
339 4 15
339 5 5
339 13 3
339 15 14
339 11 9
339 3 1
339 14 0
339 9 12
339 2 6
340 12 7
340 13 1
340 9 12
340 4 5
340 15 0
340 1 3
340 6 6
340 0 9
340 8 8
340 11 14
340 10 2
340 3 11
340 5 13
340 7 15
340 2 10
340 14 4
341 3 15
341 4 10
341 13 0
341 10 12
341 7 13
341 5 14
341 2 3
341 0 4
341 6 11
341 9 6
341 1 5
341 12 7
341 15 2
341 8 1
341 14 8
341 11 9
342 12 15
342 8 10
342 13 9
342 0 6
342 14 7
342 11 13
342 3 2
342 5 11
342 7 5
342 1 12
342 10 4
342 2 0
342 4 3
342 15 1
342 6 14
342 9 8
343 11 9
343 14 10
343 13 4
343 10 1
343 4 2
343 15 7
343 1 8
343 0 14
343 7 12
343 9 15
343 3 0
343 12 13
343 8 3
343 5 5
343 6 6
343 2 11
344 7 8
344 14 12
344 6 15
344 3 10
344 2 0
344 12 7
344 10 14
344 5 2
344 8 3
344 1 6
344 4 9
344 9 11
344 11 1
344 0 4
344 13 13
344 15 5
345 11 14
345 4 6
345 1 2
345 10 5
345 0 15
345 9 12
345 2 7
345 13 3
345 5 9
345 14 11
345 6 10
345 7 13
345 8 4
345 3 0
345 12 8
345 15 1
346 7 8
346 1 14
346 13 11
346 15 10
346 3 7
346 9 13
346 0 4
346 11 12
346 14 5
346 12 1
346 2 3
346 4 2
346 5 9
346 10 0
346 8 15
346 6 6
347 13 2
347 6 7
347 0 0
347 5 12
347 7 9
347 11 13
347 4 5
347 12 6
347 1 11
347 3 15
347 2 3
347 8 10
347 10 8
347 9 4
347 14 1
347 15 14
348 13 14
348 14 15
348 12 13
348 6 11
348 11 5
348 3 7
348 1 8
348 8 9
348 15 2
348 2 0
348 5 12
348 9 3
348 7 1
348 4 4
348 0 10
348 10 6
349 4 9
349 9 3
349 1 10
349 12 8
349 8 15
349 14 0
349 7 1
349 2 12
349 13 7
349 11 14
349 15 5
349 0 2
349 3 13
349 5 6
349 10 11
349 6 4
350 12 7
350 8 13
350 14 4
350 5 12
350 2 9
350 4 2
350 6 5
350 1 15
350 13 1
350 11 14
350 15 3
350 3 8
350 9 11
350 10 0
350 0 10
350 7 6
351 14 1
351 8 15
351 3 10
351 0 12
351 12 14
351 1 2
351 6 9
351 15 13
351 13 11
351 9 0
351 5 8
351 10 6
351 2 7
351 11 3
351 4 4
351 7 5
352 8 12
352 6 4
352 12 2
352 1 3
352 0 14
352 3 6
352 11 7
352 13 8
352 10 5
352 7 0
352 14 15
352 5 10
352 4 1
352 2 11
352 9 9
352 15 13
353 15 6
353 2 5
353 0 2
353 4 7
353 13 3
353 1 14
353 8 11
353 6 10
353 3 9
353 14 0
353 7 15
353 12 1
353 5 13
353 10 4
353 11 12
353 9 8
354 8 3
354 3 11
354 7 1
354 9 2
354 0 13
354 14 10
354 2 4
354 11 6
354 4 8
354 6 14
354 1 5
354 13 12
354 12 9
354 5 0
354 15 15
354 10 7
355 7 4
355 4 8
355 12 5
355 11 12
355 14 2
355 13 10
355 9 1
355 10 13
355 6 9
355 3 6
355 15 7
355 1 11
355 8 15
355 2 3
355 5 14
355 0 0
356 12 8
356 7 15
356 6 3
356 10 7
356 4 14
356 9 13
356 1 1
356 2 10
356 8 9
356 15 12
356 5 2
356 13 11
356 3 0
356 11 5
356 14 6
356 0 4
357 7 12
357 5 4
357 4 8
357 13 14
357 1 1
357 0 2
357 3 11
357 8 3
357 12 9
357 14 15
357 10 13
357 6 6
357 2 7
357 11 0
357 9 5
357 15 10
358 9 7
358 8 14
358 3 1
358 7 0
358 4 11
358 12 2
358 15 8
358 1 13
358 6 15
358 0 5
358 5 10
358 10 6
358 14 9
358 11 12
358 13 3
358 2 4
359 9 5
359 15 15
359 1 4
359 0 9
359 3 6
359 12 8
359 5 1
359 2 10
359 11 12
359 10 7
359 14 11
359 13 0
359 8 13
359 7 3
359 6 14
359 4 2
360 5 8
360 12 9
360 10 6
360 11 14
360 9 3
360 6 2
360 1 0
360 8 12
360 0 4
360 15 13
360 14 5
360 2 10
360 3 11
360 7 7
360 13 15
360 4 1
361 3 7
361 8 13
361 14 9
361 7 1
361 4 10
361 5 8
361 12 0
361 2 12
361 15 5
361 9 14
361 6 3
361 11 11
361 10 6
361 1 2
361 0 15
361 13 4
362 8 5
362 12 3
362 13 10
362 9 11
362 7 15
362 4 7
362 6 13
362 15 14
362 0 2
362 10 9
362 3 0
362 1 6
362 2 4
362 14 12
362 11 8
362 5 1
363 3 15
363 5 9
363 11 8
363 1 6
363 15 7
363 14 12
363 13 13
363 7 3
363 12 1
363 6 11
363 0 10
363 2 4
363 10 14
363 8 0
363 4 5
363 9 2
364 4 10
364 11 11
364 13 3
364 5 0
364 12 5
364 7 4
364 9 1
364 3 8
364 10 14
364 0 7
364 2 15
364 1 9
364 14 6
364 6 2
364 15 12
364 8 13
365 1 14
365 14 10
365 13 1
365 5 6
365 0 2
365 3 7
365 6 5
365 15 9
365 11 15
365 10 0
365 7 4
365 8 11
365 9 3
365 2 8
365 12 12
365 4 13
366 14 2
366 0 12
366 5 5
366 7 6
366 4 15
366 2 3
366 3 8
366 9 9
366 12 1
366 8 11
366 1 13
366 6 0
366 15 14
366 13 10
366 10 7
366 11 4
367 11 3
367 3 13
367 1 8
367 4 15
367 7 10
367 13 0
367 2 9
367 9 5
367 10 4
367 6 1
367 0 2
367 8 6
367 5 12
367 12 14
367 15 7
367 14 11
368 1 5
368 3 10
368 10 4
368 2 15
368 15 12
368 4 7
368 8 2
368 9 9
368 5 8
368 0 11
368 14 1
368 12 3
368 7 6
368 6 14
368 11 0
368 13 13
369 7 0
369 0 8
369 3 3
369 14 1
369 8 4
369 13 6
369 9 5
369 12 15
369 4 13
369 15 2
369 10 11
369 1 10
369 2 12
369 5 14
369 6 7
369 11 9
370 2 3
370 15 15
370 9 13
370 4 1
370 1 7
370 7 10
370 13 12
370 6 4
370 10 0
370 11 8
370 14 5
370 3 9
370 8 14
370 12 6
370 0 11
370 5 2
371 0 0
371 8 3
371 12 7
371 4 4
371 7 13
371 6 15
371 3 6
371 11 1
371 5 9
371 14 8
371 9 14
371 13 12
371 2 5
371 15 10
371 1 2
371 10 11
372 7 3
372 12 6
372 13 11
372 8 12
372 15 14
372 6 1
372 2 10
372 1 4
372 5 8
372 3 7
372 14 0
372 4 13
372 11 5
372 9 2
372 0 15
372 10 9
373 14 8
373 0 13
373 6 3
373 7 4
373 12 9
373 11 14
373 10 7
373 13 12
373 9 0
373 3 15
373 2 1
373 15 6
373 8 11
373 1 5
373 4 10
373 5 2
374 9 2
374 2 14
374 6 1
374 15 3
374 5 5
374 14 6
374 13 12
374 7 8
374 4 0
374 12 7
374 0 11
374 11 10
374 10 4
374 3 15
374 1 9
374 8 13
375 15 14
375 0 6
375 14 8
375 3 0
375 5 3
375 9 15
375 13 2
375 1 10
375 7 4
375 10 12
375 6 5
375 11 13
375 2 9
375 8 11
375 4 7
375 12 1
376 11 0
376 5 3
376 13 12
376 14 4
376 12 11
376 9 2
376 7 10
376 0 5
376 15 13
376 10 7
376 2 8
376 6 6
376 1 9
376 4 14
376 3 1
376 8 15
377 6 6
377 7 1
377 14 5
377 8 15
377 2 2
377 11 10
377 15 3
377 3 11
377 12 9
377 1 14
377 0 4
377 10 0
377 13 8
377 4 13
377 9 7
377 5 12
378 12 4
378 2 14
378 0 9
378 15 8
378 11 1
378 5 2
378 1 12
378 4 3
378 3 15
378 6 11
378 9 6
378 14 7
378 7 5
378 13 0
378 10 13
378 8 10
379 7 7
379 0 0
379 5 13
379 2 14
379 10 2
379 6 11
379 12 6
379 4 5
379 11 1
379 3 4
379 9 12
379 13 3
379 8 10
379 15 9
379 1 15
379 14 8
380 11 2
380 13 0
380 8 15
380 4 1
380 14 12
380 10 6
380 6 9
380 2 10
380 7 7
380 15 4
380 12 14
380 1 13
380 5 3
380 3 8
380 0 5
380 9 11
381 14 2
381 4 0
381 1 4
381 5 6
381 6 5
381 15 10
381 8 11
381 10 8
381 9 3
381 0 9
381 3 7
381 11 14
381 7 13
381 13 12
381 12 15
381 2 1
382 2 11
382 6 2
382 4 15
382 9 4
382 5 14
382 8 3
382 7 12
382 13 6
382 14 1
382 3 0
382 12 5
382 11 7
382 1 13
382 0 10
382 10 8
382 15 9
383 14 5
383 6 6
383 3 12
383 2 8
383 0 9
383 15 11
383 10 7
383 9 2
383 4 3
383 12 4
383 7 10
383 13 0
383 8 14
383 1 1
383 5 15
383 11 13
384 5 3
384 8 4
384 4 11
384 6 5
384 2 13
384 14 0
384 3 2
384 15 7
384 11 15
384 9 1
384 13 8
384 7 6
384 10 9
384 0 12
384 12 10
384 1 14
385 3 4
385 1 7
385 14 2
385 0 3
385 8 15
385 12 6
385 11 13
385 6 0
385 9 12
385 13 8
385 5 11
385 10 9
385 15 1
385 4 10
385 2 5
385 7 14
386 8 4
386 11 10
386 4 15
386 12 0
386 6 2
386 1 6
386 15 1
386 5 8
386 0 13
386 13 7
386 2 12
386 9 14
386 10 5
386 3 3
386 7 11
386 14 9
387 2 9
387 12 4
387 5 2
387 11 10
387 3 6
387 10 11
387 14 0
387 1 15
387 8 1
387 9 5
387 13 13
387 15 3
387 7 12
387 6 7
387 0 14
387 4 8
388 2 6
388 6 13
388 1 10
388 13 7
388 14 3
388 11 4
388 10 5
388 7 15
388 0 14
388 12 0
388 9 2
388 8 1
388 4 12
388 5 8
388 3 11
388 15 9
389 14 0
389 11 13
389 4 4
389 6 1
389 0 8
389 12 2
389 8 7
389 5 14
389 3 9
389 10 5
389 7 10
389 1 11
389 15 15
389 13 3
389 2 12
389 9 6
390 5 7
390 14 3
390 4 8
390 3 9
390 0 13
390 1 15
390 11 6
390 9 10
390 13 0
390 6 14
390 12 5
390 8 2
390 7 12
390 10 4
390 2 1
390 15 11
391 11 9
391 6 8
391 0 14
391 2 12
391 13 1
391 5 4
391 9 0
391 3 10
391 15 11
391 1 5
391 10 13
391 12 3
391 8 6
391 7 7
391 14 2
391 4 15
392 3 7
392 12 4
392 9 2
392 7 11
392 14 10
392 5 8
392 1 1
392 4 0
392 10 5
392 6 15
392 13 12
392 0 14
392 2 6
392 8 13
392 11 3
392 15 9
393 2 5
393 3 12
393 1 10
393 8 9
393 10 3
393 6 4
393 9 13
393 7 0
393 12 7
393 4 2
393 14 1
393 13 8
393 15 11
393 0 6
393 5 14
393 11 15
394 4 13
394 2 3
394 12 12
394 14 15
394 3 10
394 15 11
394 6 2
394 0 6
394 5 14
394 7 5
394 10 0
394 11 1
394 8 8
394 13 9
394 9 7
394 1 4
395 9 8
395 12 12
395 10 15
395 3 2
395 5 6
395 13 11
395 7 10
395 14 7
395 4 14
395 1 13
395 6 4
395 11 9
395 15 0
395 0 1
395 8 3
395 2 5
396 11 7
396 5 3
396 12 5
396 4 13
396 6 2
396 9 9
396 7 11
396 15 8
396 13 6
396 2 10
396 10 0
396 8 1
396 14 4
396 0 15
396 3 12
396 1 14
397 5 10
397 9 4
397 12 6
397 1 8
397 3 9
397 10 14
397 13 2
397 14 12
397 8 11
397 15 1
397 6 15
397 0 0
397 4 3
397 11 7
397 7 5
397 2 13
398 9 6
398 4 11
398 3 12
398 5 0
398 2 10
398 12 2
398 11 15
398 14 5
398 6 1
398 13 4
398 8 9
398 15 7
398 10 8
398 1 3
398 7 13
398 0 14
399 1 4
399 8 0
399 4 12
399 3 13
399 15 10
399 6 6
399 0 3
399 11 11
399 12 14
399 14 1
399 2 5
399 10 15
399 9 7
399 5 8
399 13 9
399 7 2
400 4 1
400 2 3
400 12 14
400 10 5
400 6 8
400 8 0
400 11 11
400 3 12
400 13 13
400 9 15
400 0 7
400 7 9
400 15 2
400 5 4
400 1 6
400 14 10
401 9 1
401 4 3
401 3 12
401 10 9
401 13 8
401 15 11
401 7 15
401 6 6
401 0 5
401 2 0
401 14 2
401 12 7
401 11 13
401 1 10
401 5 14
401 8 4
402 11 2
402 14 6
402 6 9
402 0 4
402 8 5
402 3 15
402 2 1
402 10 12
402 13 0
402 15 8
402 9 7
402 12 10
402 4 3
402 5 13
402 7 14
402 1 11
403 0 0
403 9 3
403 14 12
403 15 6
403 5 7
403 2 15
403 6 11
403 3 9
403 11 14
403 1 5
403 13 13
403 12 8
403 4 10
403 7 2
403 8 1
403 10 4
404 5 9
404 6 8
404 11 13
404 12 7
404 15 6
404 8 15
404 3 3
404 9 12
404 4 1
404 14 11
404 1 10
404 13 4
404 0 14
404 7 5
404 2 0
404 10 2
405 12 9
405 6 13
405 3 10
405 7 11
405 11 14
405 8 7
405 0 3
405 4 15
405 1 5
405 15 0
405 2 2
405 5 4
405 10 6
405 13 12
405 14 1
405 9 8
406 9 2
406 11 14
406 1 8
406 4 9
406 10 10
406 7 0
406 15 4
406 2 3
406 13 1
406 8 11
406 14 5
406 6 12
406 0 7
406 3 15
406 12 13
406 5 6
407 3 9
407 8 2
407 11 7
407 13 4
407 7 0
407 14 11
407 6 13
407 15 6
407 1 8
407 10 12
407 0 14
407 2 3
407 9 5
407 5 15
407 12 10
407 4 1
408 7 3
408 15 6
408 10 10
408 4 5
408 3 7
408 2 1
408 12 8
408 6 9
408 11 11
408 14 0
408 0 14
408 9 2
408 13 4
408 1 13
408 8 15
408 5 12
409 13 5
409 2 7
409 14 2
409 5 10
409 7 1
409 10 6
409 12 12
409 8 13
409 6 3
409 4 11
409 1 9
409 0 8
409 11 15
409 15 4
409 9 0
409 3 14
410 5 8
410 8 3
410 15 14
410 7 10
410 4 9
410 0 0
410 6 5
410 1 13
410 3 6
410 11 4
410 9 1
410 2 7
410 14 12
410 12 11
410 10 2
410 13 15
411 0 10
411 13 1
411 12 14
411 2 7
411 1 13
411 7 15
411 8 5
411 15 0
411 14 2
411 3 9
411 10 12
411 4 6
411 6 4
411 9 11
411 5 3
411 11 8
412 10 11
412 1 14
412 11 12
412 8 9
412 12 7
412 7 10
412 9 8
412 14 4
412 2 15
412 5 2
412 13 6
412 3 5
412 4 0
412 6 13
412 15 3
412 0 1
413 5 8
413 12 11
413 15 14
413 11 6
413 0 9
413 8 5
413 1 7
413 4 4
413 3 2
413 10 10
413 14 3
413 2 13
413 9 15
413 7 0
413 6 12
413 13 1
414 9 15
414 12 14
414 13 4
414 15 8
414 4 3
414 2 12
414 7 2
414 0 9
414 8 7
414 11 1
414 5 13
414 1 0
414 10 11
414 3 10
414 6 6
414 14 5
415 12 15
415 14 12
415 15 13
415 2 8
415 3 10
415 5 1
415 0 14
415 1 7
415 9 3
415 7 11
415 8 6
415 10 0
415 11 5
415 6 2
415 13 9
415 4 4
416 10 6
416 0 13
416 11 5
416 14 3
416 3 11
416 15 0
416 1 9
416 4 15
416 12 10
416 2 12
416 5 1
416 7 7
416 8 8
416 6 2
416 13 14
416 9 4
417 4 13
417 0 12
417 11 6
417 8 11
417 12 0
417 5 1
417 13 2
417 2 9
417 10 4
417 3 14
417 15 10
417 6 8
417 14 15
417 9 3
417 1 7
417 7 5
418 12 0
418 2 8
418 8 2
418 14 7
418 3 4
418 11 12
418 9 11
418 0 6
418 15 9
418 13 15
418 7 10
418 6 14
418 1 5
418 4 13
418 5 1
418 10 3
419 10 2
419 6 6
419 7 0
419 13 1
419 14 11
419 8 8
419 1 7
419 3 4
419 2 5
419 11 14
419 4 9
419 15 10
419 9 3
419 5 13
419 12 12
419 0 15
420 5 13
420 4 8
420 3 14
420 11 11
420 6 2
420 13 5
420 1 12
420 9 9
420 7 1
420 2 15
420 8 10
420 12 6
420 0 0
420 15 3
420 14 7
420 10 4
421 11 2
421 2 6
421 7 14
421 3 11
421 10 13
421 0 12
421 12 9
421 5 3
421 9 1
421 4 4
421 13 7
421 15 15
421 14 0
421 8 5
421 6 10
421 1 8
422 5 6
422 1 0
422 12 10
422 14 3
422 11 2
422 13 11
422 8 14
422 15 8
422 6 1
422 9 5
422 10 12
422 0 4
422 7 9
422 4 15
422 2 13
422 3 7
423 3 10
423 5 2
423 6 15
423 12 7
423 15 12
423 11 9
423 2 8
423 14 5
423 9 6
423 1 1
423 0 13
423 10 0
423 7 11
423 13 3
423 4 4
423 8 14
424 0 3
424 5 11
424 1 7
424 8 1
424 6 6
424 12 2
424 15 14
424 9 12
424 14 0
424 3 8
424 10 15
424 4 13
424 13 5
424 11 9
424 2 10
424 7 4
425 13 5
425 4 9
425 0 1
425 14 4
425 7 11
425 15 8
425 3 2
425 6 12
425 10 15
425 12 6
425 9 0
425 2 10
425 1 14
425 8 7
425 11 13
425 5 3
426 9 10
426 11 3
426 13 0
426 2 13
426 15 11
426 7 14
426 6 7
426 8 12
426 14 1
426 10 8
426 3 4
426 12 15
426 4 6
426 1 2
426 0 9
426 5 5
427 1 15
427 8 0
427 4 5
427 15 12
427 2 6
427 0 10
427 12 14
427 9 2
427 3 13
427 13 8
427 6 11
427 14 9
427 11 1
427 10 4
427 5 3
427 7 7
428 14 3
428 0 14
428 10 8
428 7 13
428 8 2
428 6 15
428 3 4
428 5 1
428 13 6
428 12 7
428 11 12
428 9 11
428 15 5
428 4 9
428 1 10
428 2 0
429 11 6
429 9 7
429 7 3
429 14 1
429 2 2
429 5 4
429 0 5
429 8 9
429 6 11
429 3 10
429 12 14
429 4 12
429 10 13
429 1 8
429 13 0
429 15 15
430 10 11
430 14 10
430 13 5
430 8 12
430 4 3
430 7 15
430 9 9
430 1 1
430 6 13
430 3 4
430 11 6
430 15 14
430 2 7
430 0 0
430 12 8
430 5 2
431 7 8
431 13 7
431 5 5
431 12 12
431 11 15
431 8 6
431 0 11
431 4 0
431 3 10
431 1 3
431 15 2
431 2 1
431 14 9
431 9 4
431 6 13
431 10 14
432 8 8
432 4 0
432 11 5
432 5 7
432 14 9
432 2 11
432 10 3
432 6 12
432 15 13
432 3 4
432 7 14
432 1 6
432 9 2
432 12 15
432 13 10
432 0 1
433 15 9
433 14 2
433 3 10
433 6 0
433 11 15
433 10 5
433 12 12
433 0 6
433 8 8
433 2 1
433 1 11
433 4 13
433 7 7
433 5 4
433 13 3
433 9 14
434 10 6
434 8 14
434 9 0
434 15 11
434 2 12
434 12 8
434 1 1
434 7 15
434 13 13
434 5 4
434 11 7
434 3 9
434 0 2
434 4 5
434 14 3
434 6 10
435 10 14
435 7 8
435 4 13
435 8 6
435 9 4
435 14 12
435 13 11
435 0 9
435 6 15
435 12 7
435 2 0
435 1 2
435 11 1
435 3 3
435 5 5
435 15 10
436 6 2
436 8 10
436 0 1
436 2 0
436 1 3
436 10 5
436 11 7
436 14 11
436 9 6
436 12 13
436 4 14
436 7 4
436 15 9
436 3 15
436 13 12
436 5 8
437 15 10
437 11 6
437 7 13
437 10 8
